Chromosome,Strand,Start,End,ReadCount,ModeLocation,ModeReadCount,Shape,TranscriptLocation,TranscriptID,GeneName,GeneType,X..Capped,tissue
chr4,+,69917201,69917235,1.45676685011161,69917218,0.728383425055805,None,tss,ENSG00000171234,ENSG00000171234,gene,100,GM12878
chr7,-,16505416,16505438,3.00333943854576,16505427,1.50166971927288,None,tss,ENSG00000171243,ENSG00000171243,gene,100,K562
chr17,-,39684550,39684567,55.5501740473538,39684558.5,27.7750870236769,None,tss,ENSG00000171345,ENSG00000171345,gene,100,K562
chr12,-,118406915,118406926,0.15548833125181,118406920.5,0.0777441656259049,None,tss,ENSG00000171435,ENSG00000171435,gene,100,GM12878
chr5,+,40680009,40680062,2.19012085909432,40680035.5,1.09506042954716,None,tss,ENSG00000171522,ENSG00000171522,gene,100,GM12878
chr5,-,73936544,73936561,19.7993440485919,73936552.5,9.89967202429595,None,tss,ENSG00000171617,ENSG00000171617,gene,100,GM12878
chrX,+,41583427,41583436,1.36635506067865,41583431.5,0.683177530339323,None,tss,ENSG00000171657,ENSG00000171657,gene,100,GM12878
chr11,+,22214569,22214642,9.35901136793542,22214605.5,4.67950568396771,None,tss,ENSG00000171714,ENSG00000171714,gene,100,GM12878
chr15,-,45670735,45670750,26.4170308316822,45670742.5,13.2085154158411,None,tss,ENSG00000171766,ENSG00000171766,gene,100,GM12878
chr19,-,38916839,38916871,3.99521939084433,38916855,1.99760969542217,None,tss,ENSG00000171777,ENSG00000171777,gene,100,K562
chr18,-,60986962,60987016,12.3077182241481,60986989,6.15385911207407,None,tss,ENSG00000171791,ENSG00000171791,gene,100,GM12878
chr10,+,134210689,134210753,0.478029450246049,134210721,0.239014725123025,None,tss,ENSG00000171813,ENSG00000171813,gene,100,K562
chr9,-,20622478,20622525,39.4234016881203,20622501.5,19.7117008440602,None,tss,ENSG00000171843,ENSG00000171843,gene,100,GM12878
chr12,-,8218926,8218980,0.691947190780693,8218953,0.345973595390347,None,tss,ENSG00000171860,ENSG00000171860,gene,100,K562
chr17,+,18380097,18380119,0.156254123107052,18380108,0.0781270615535261,None,tss,ENSG00000171916,ENSG00000171916,gene,100,GM12878
chr5,+,150004188,150004308,17.6275537999899,150004248,8.81377689999493,None,tss,ENSG00000171992,ENSG00000171992,gene,100,GM12878
chr2,+,95691445,95691461,4.95525835878923,95691453,2.47762917939462,None,tss,ENSG00000172005,ENSG00000172005,gene,100,GM12878
chr3,-,49170405,49170517,4.62084031150808,49170461,2.31042015575404,None,tss,ENSG00000172037,ENSG00000172037,gene,100,K562
chr2,+,10183651,10183713,4.36711434292167,10183682,2.18355717146084,None,tss,ENSG00000172059,ENSG00000172059,gene,100,K562
chr17,-,33759509,33759538,3.78954509629304,33759523.5,1.89477254814652,None,tss,ENSG00000172123,ENSG00000172123,gene,100,GM12878
chr8,-,121824374,121824391,1.78071034441514,121824382.5,0.890355172207568,None,tss,ENSG00000172164,ENSG00000172164,gene,100,GM12878
chr18,+,56338688,56338708,14.4948275455607,56338698,7.24741377278037,None,tss,ENSG00000172175,ENSG00000172175,gene,100,GM12878
chr15,+,89182240,89182265,37.0850020142405,89182252.5,18.5425010071202,None,tss,ENSG00000172183,ENSG00000172183,gene,100,GM12878
chr20,+,13976127,13976171,0.0273668631499819,13976149,0.0136834315749909,None,tss,ENSG00000172264,ENSG00000172264,gene,100,GM12878
chr15,+,81589277,81589337,129.832932931008,81589307,64.9164664655038,None,tss,ENSG00000172349,ENSG00000172349,gene,100,GM12878
chr11,+,65647297,65647318,1.00625684862729,65647307.5,0.503128424313646,None,tss,ENSG00000172543,ENSG00000172543,gene,100,GM12878
chr15,-,38856964,38857029,119.101460265537,38856996.5,59.5507301327687,None,tss,ENSG00000172575,ENSG00000172575,gene,100,GM12878
chr3,-,183273483,183273504,32.8013734272765,183273493.5,16.4006867136383,None,tss,ENSG00000172578,ENSG00000172578,gene,100,GM12878
chr3,-,178789566,178789620,24.8957455727278,178789593,12.4478727863639,None,tss,ENSG00000172667,ENSG00000172667,gene,100,GM12878
chr10,-,46168156,46168246,4.53660835172035,46168201,2.26830417586018,None,tss,ENSG00000172671,ENSG00000172671,gene,100,GM12878
chr6,-,128222186,128222217,1.72637826578024,128222201.5,0.863189132890118,None,tss,ENSG00000172673,ENSG00000172673,gene,100,GM12878
chr17,-,33700632,33700648,6.10294103859221,33700640,3.0514705192961,None,tss,ENSG00000172716,ENSG00000172716,gene,100,GM12878
chr3,+,130064510,130064521,1.54510795608368,130064515.5,0.77255397804184,None,tss,ENSG00000172752,ENSG00000172752,gene,100,K562
chr17,+,72733350,72733373,0.889206484424704,72733361.5,0.444603242212352,None,tss,ENSG00000172794,ENSG00000172794,gene,100,GM12878
chr8,-,65711281,65711300,15.5754488224301,65711290.5,7.78772441121503,None,tss,ENSG00000172817,ENSG00000172817,gene,100,GM12878
chr9,+,139557360,139557376,199.542926270813,139557368,99.7714631354063,None,tss,ENSG00000172889,ENSG00000172889,gene,100,K562
chr13,+,35516390,35516496,3.31235901656421,35516443,1.65617950828211,None,tss,ENSG00000172915,ENSG00000172915,gene,100,GM12878
chr11,+,69061594,69061635,77.3706360517696,69061614.5,38.6853180258848,None,tss,ENSG00000172927,ENSG00000172927,gene,100,K562
chr4,-,5710257,5710312,7.30534655413649,5710284.5,3.65267327706825,None,tss,ENSG00000173040,ENSG00000173040,gene,100,GM12878
chr9,-,16728327,16728338,4.0142655693552,16728332.5,2.0071327846776,None,tss,ENSG00000173068,ENSG00000173068,gene,100,GM12878
chr1,+,161494328,161494332,0.15039710707812,161494330,0.0751985535390602,None,tss,ENSG00000173110,ENSG00000173110,gene,100,K562
chr3,+,122399697,122399719,17.333257182432,122399708,8.66662859121602,None,tss,ENSG00000173193,ENSG00000173193,gene,100,GM12878
chrX,-,77583024,77583047,3.86297034156979,77583035.5,1.93148517078489,None,tss,ENSG00000173198,ENSG00000173198,gene,100,GM12878
chr3,+,122296477,122296503,27.6667920412683,122296490,13.8333960206341,None,tss,ENSG00000173200,ENSG00000173200,gene,100,GM12878
chr12,-,40013771,40013792,5.83784936710527,40013781.5,2.91892468355264,None,tss,ENSG00000173208,ENSG00000173208,gene,100,GM12878
chr1,+,116654077,116654090,4.2408208896326,116654083.5,2.1204104448163,None,tss,ENSG00000173212,ENSG00000173212,gene,100,GM12878
chr5,-,95158375,95158485,30.1208246456773,95158430,15.0604123228387,None,tss,ENSG00000173221,ENSG00000173221,gene,100,GM12878
chr9,+,1050331,1050363,13.662438032711,1050347,6.83121901635552,None,tss,ENSG00000173253,ENSG00000173253,gene,100,GM12878
chr10,+,88718314,88718388,94.0798963997265,88718351,47.0399481998633,None,tss,ENSG00000173267,ENSG00000173267,gene,100,K562
chr18,+,7946839,7946903,5.31455003980478,7946871,2.65727501990239,None,tss,ENSG00000173482,ENSG00000173482,gene,100,GM12878
chr8,-,23021533,23021549,22.6374676424236,23021541,11.3187338212118,None,tss,ENSG00000173530,ENSG00000173530,gene,100,GM12878
chr11,-,66725837,66725869,13.675551962374,66725853,6.83777598118698,None,tss,ENSG00000173599,ENSG00000173599,gene,100,K562
chr3,-,124653579,124653601,46.7955193680276,124653590,23.3977596840138,None,tss,ENSG00000173702,ENSG00000173702,gene,100,GM12878
chr3,-,124774882,124774885,0.294620022567447,124774883.5,0.147310011283724,None,tss,ENSG00000173706,ENSG00000173706,gene,100,GM12878
chr11,-,66496501,66496518,0.888440451417613,66496509.5,0.444220225708806,None,tss,ENSG00000173898,ENSG00000173898,gene,100,K562
chr17,-,46622205,46622218,14.4779773928083,46622211.5,7.23898869640417,None,tss,ENSG00000173917,ENSG00000173917,gene,100,K562
chr11,-,66336060,66336089,0.47619590559666,66336074.5,0.23809795279833,None,tss,ENSG00000174080,ENSG00000174080,gene,100,K562
chr4,-,38784592,38784619,84.2926341558837,38784605.5,42.1463170779419,None,tss,ENSG00000174123,ENSG00000174123,gene,100,GM12878
chr4,-,38807359,38807364,3.22883935382843,38807361.5,1.61441967691421,None,tss,ENSG00000174125,ENSG00000174125,gene,100,GM12878
chr5,+,98109355,98109380,1.48373206559653,98109367.5,0.741866032798265,None,tss,ENSG00000174136,ENSG00000174136,gene,100,GM12878
chr17,+,7284402,7284414,1.47705878069001,7284408,0.738529390345007,None,tss,ENSG00000174292,ENSG00000174292,gene,100,K562
chr1,-,201438253,201438278,1.81872328658875,201438265.5,0.909361643294375,None,tss,ENSG00000174307,ENSG00000174307,gene,100,GM12878
chr3,-,111852061,111852127,109.005405052684,111852094,54.5027025263418,None,tss,ENSG00000174500,ENSG00000174500,gene,100,GM12878
chr12,-,108714412,108714446,7.86298912918013,108714429,3.93149456459006,None,tss,ENSG00000174600,ENSG00000174600,gene,100,GM12878
chr4,+,115519550,115519571,1.80609394218815,115519560.5,0.903046971094074,None,tss,ENSG00000174607,ENSG00000174607,gene,100,K562
chr11,-,66139199,66139274,81.2358355697598,66139236.5,40.6179177848799,None,tss,ENSG00000174669,ENSG00000174669,gene,100,K562
chr4,+,113066602,113066620,9.1621748062853,113066611,4.58108740314265,None,tss,ENSG00000174749,ENSG00000174749,gene,100,K562
chr11,-,86666427,86666450,5.86752896377676,86666438.5,2.93376448188838,None,tss,ENSG00000174804,ENSG00000174804,gene,100,K562
chr1,+,145726845,145726865,0.159279787053139,145726855,0.0796398935265697,None,tss,ENSG00000174827,ENSG00000174827,gene,100,GM12878
chr19,+,6887571,6887610,0.367643620179132,6887590.5,0.183821810089566,None,tss,ENSG00000174837,ENSG00000174837,gene,100,GM12878
chr1,-,27709816,27709829,0.140552731644973,27709822.5,0.0702763658224865,None,tss,ENSG00000174950,ENSG00000174950,gene,100,K562
chr19,-,49255886,49255906,0.121294707097861,49255896,0.0606473535489303,None,tss,ENSG00000174951,ENSG00000174951,gene,100,K562
chr20,+,44441271,44441296,147.678763295387,44441283.5,73.8393816476935,None,tss,ENSG00000175063,ENSG00000175063,gene,100,GM12878
chr2,+,220284788,220284812,4.10796190146659,220284800,2.05398095073329,None,tss,ENSG00000175084,ENSG00000175084,gene,100,K562
chr3,+,85008089,85008189,0.07519855353906,85008139,0.03759927676953,None,tss,ENSG00000175161,ENSG00000175161,gene,100,K562
chr17,+,56833184,56833249,5.71702121732597,56833216.5,2.85851060866299,None,tss,ENSG00000175175,ENSG00000175175,gene,100,K562
chr3,+,184053703,184053764,1.90899207737726,184053733.5,0.954496038688632,None,tss,ENSG00000175182,ENSG00000175182,gene,100,K562
chr11,-,9025541,9025555,4.85369598964332,9025548,2.42684799482166,None,tss,ENSG00000175352,ENSG00000175352,gene,100,K562
chr5,+,175792459,175792513,1.98459193683432,175792486,0.992295968417161,None,tss,ENSG00000175414,ENSG00000175414,gene,100,GM12878
chr5,+,94983748,94983760,25.3733118587113,94983754,12.6866559293557,None,tss,ENSG00000175449,ENSG00000175449,gene,100,K562
chr11,+,67171358,67171385,1.6811231789836,67171371.5,0.840561589491798,None,tss,ENSG00000175463,ENSG00000175463,gene,100,GM12878
chr5,-,94417339,94417364,109.362594986532,94417351.5,54.6812974932658,None,tss,ENSG00000175471,ENSG00000175471,gene,100,GM12878
chr11,-,67141640,67141651,0.0559405289919477,67141645.5,0.0279702644959738,None,tss,ENSG00000175505,ENSG00000175505,gene,100,K562
chr11,-,74173241,74173248,0.410411001171565,74173244.5,0.205205500585782,None,tss,ENSG00000175538,ENSG00000175538,gene,100,K562
chrX,+,118108571,118108589,1.53343003600114,118108580,0.76671501800057,None,tss,ENSG00000175556,ENSG00000175556,gene,100,K562
chr1,-,27286905,27286966,2.89199974625371,27286935.5,1.44599987312685,None,tss,ENSG00000175707,ENSG00000175707,gene,100,K562
chr12,+,122516646,122516668,18.3705445743306,122516657,9.1852722871653,None,tss,ENSG00000175727,ENSG00000175727,gene,100,K562
chr17,+,79008940,79008958,15.6350945741677,79008949,7.81754728708383,None,tss,ENSG00000175866,ENSG00000175866,gene,100,K562
chr9,-,14693248,14693413,12.3931820088181,14693330.5,6.19659100440907,None,tss,ENSG00000175893,ENSG00000175893,gene,100,GM12878
chr17,+,74380683,74380733,6.31333029043561,74380708,3.15666514521781,None,tss,ENSG00000176170,ENSG00000176170,gene,100,K562
chr6,-,166722000,166722029,0.259670247814806,166722014.5,0.129835123907403,None,tss,ENSG00000176381,ENSG00000176381,gene,100,GM12878
chr15,+,92396920,92396987,4.46780123478561,92396953.5,2.23390061739281,None,tss,ENSG00000176463,ENSG00000176463,gene,100,GM12878
chr19,-,2721336,2721383,3.09553174566336,2721359.5,1.54776587283168,None,tss,ENSG00000176490,ENSG00000176490,gene,100,K562
chr3,+,183005550,183005570,3.29428927726886,183005560,1.64714463863443,None,tss,ENSG00000176597,ENSG00000176597,gene,100,K562
chr2,+,242498138,242498179,1.35619479991133,242498158.5,0.678097399955667,None,tss,ENSG00000176720,ENSG00000176720,gene,100,K562
chr17,+,30816583,30816592,3.39384382805845,30816587.5,1.69692191402922,None,tss,ENSG00000176749,ENSG00000176749,gene,100,GM12878
chr5,+,17217727,17217748,218.938867910384,17217737.5,109.469433955192,None,tss,ENSG00000176788,ENSG00000176788,gene,100,GM12878
chr17,+,81037473,81037498,3.97272500331762,81037485.5,1.98636250165881,None,tss,ENSG00000176845,ENSG00000176845,gene,100,K562
chr5,-,79287060,79287093,6.13620921573483,79287076.5,3.06810460786741,None,tss,ENSG00000177034,ENSG00000177034,gene,100,GM12878
chr18,+,3594048,3594131,8.11089668326985,3594089.5,4.05544834163493,None,tss,ENSG00000177337,ENSG00000177337,gene,100,K562
chr10,+,50507203,50507224,2.72981407972039,50507213.5,1.3649070398602,None,tss,ENSG00000177354,ENSG00000177354,gene,100,K562
chr17,+,1959369,1959388,22.5310791231214,1959378.5,11.2655395615607,None,tss,ENSG00000177374,ENSG00000177374,gene,100,GM12878
chr19,+,49631821,49631855,4.90518213777763,49631838,2.45259106888881,None,tss,ENSG00000177380,ENSG00000177380,gene,100,K562
chr7,-,92777606,92777723,55.4865588121487,92777664.5,27.7432794060744,None,tss,ENSG00000177409,ENSG00000177409,gene,100,GM12878
chr12,-,80084303,80084332,8.84013340065631,80084317.5,4.42006670032815,None,tss,ENSG00000177425,ENSG00000177425,gene,100,GM12878
chr18,+,3450161,3450183,22.2266258830316,3450172,11.1133129415158,None,tss,ENSG00000177426,ENSG00000177426,gene,100,K562
chr16,+,28943267,28943316,36.1958362689963,28943291.5,18.0979181344981,None,tss,ENSG00000177455,ENSG00000177455,gene,100,GM12878
chr8,+,99076787,99076809,0.131147132047915,99076798,0.0655735660239573,None,tss,ENSG00000177459,ENSG00000177459,gene,100,GM12878
chr14,+,74058838,74058879,0.343666565165416,74058858.5,0.171833282582708,None,tss,ENSG00000177465,ENSG00000177465,gene,100,GM12878
chr17,-,40575264,40575282,74.4896494045837,40575273,37.2448247022918,None,tss,ENSG00000177469,ENSG00000177469,gene,100,K562
chr8,-,119634141,119634223,20.6911886755619,119634182,10.345594337781,None,tss,ENSG00000177570,ENSG00000177570,gene,100,GM12878
chr1,+,11796177,11796241,31.1060100035366,11796209,15.5530050017683,None,tss,ENSG00000177674,ENSG00000177674,gene,100,K562
chr22,-,50970919,50970965,12.2144166584043,50970942,6.10720832920213,None,tss,ENSG00000177989,ENSG00000177989,gene,100,GM12878
chr2,-,54483352,54483376,7.14701175244616,54483364,3.57350587622308,None,tss,ENSG00000178021,ENSG00000178021,gene,100,K562
chr3,+,158288960,158288990,23.2667191421917,158288975,11.6333595710959,None,tss,ENSG00000178053,ENSG00000178053,gene,100,K562
chr3,+,113557712,113557755,1.80771306337494,113557733.5,0.90385653168747,None,tss,ENSG00000178075,ENSG00000178075,gene,100,GM12878
chr1,-,144995002,144995057,266.253964976477,144995029.5,133.126982488238,None,tss,ENSG00000178104,ENSG00000178104,gene,100,K562
chr6,-,149806105,149806172,15.5927446453316,149806138.5,7.79637232266578,None,tss,ENSG00000178199,ENSG00000178199,gene,100,GM12878
chr7,+,151722712,151722873,15.9166307637768,151722792.5,7.9583153818884,None,tss,ENSG00000178234,ENSG00000178234,gene,100,K562
chr19,+,44556158,44556206,2.13276311651334,44556182,1.06638155825667,None,tss,ENSG00000178386,ENSG00000178386,gene,100,GM12878
chr9,-,6645702,6645734,4.82783856615153,6645718,2.41391928307577,None,tss,ENSG00000178445,ENSG00000178445,gene,100,GM12878
chr10,-,5446786,5446795,2.50562123743342,5446790.5,1.25281061871671,None,tss,ENSG00000178462,ENSG00000178462,gene,100,K562
chr3,+,49027647,49027696,7.94286735001411,49027671.5,3.97143367500706,None,tss,ENSG00000178467,ENSG00000178467,gene,100,GM12878
chr12,+,57998595,57998621,1.16214682754417,57998608,0.581073413772083,None,tss,ENSG00000178498,ENSG00000178498,gene,100,GM12878
chr19,-,7990991,7991059,31.5720414467536,7991025,15.7860207233768,None,tss,ENSG00000178531,ENSG00000178531,gene,100,K562
chr8,-,61193947,61193965,50.2729510443262,61193956,25.1364755221631,None,tss,ENSG00000178538,ENSG00000178538,gene,100,K562
chr2,+,166326200,166326216,1.94374408379472,166326208,0.97187204189736,None,tss,ENSG00000178662,ENSG00000178662,gene,100,GM12878
chr8,-,145060593,145060634,14.2090905260458,145060613.5,7.10454526302288,None,tss,ENSG00000178685,ENSG00000178685,gene,100,GM12878
chr2,+,239067597,239067619,0.868751700551319,239067608,0.43437585027566,None,tss,ENSG00000178752,ENSG00000178752,gene,100,K562
chr8,+,123793959,123793977,2.41746534843751,123793968,1.20873267421875,None,tss,ENSG00000178764,ENSG00000178764,gene,100,GM12878
chr1,-,1850703,1850724,3.70556173107878,1850713.5,1.85278086553939,None,tss,ENSG00000178821,ENSG00000178821,gene,100,K562
chr8,-,72756637,72756664,20.3231857865108,72756650.5,10.1615928932554,None,tss,ENSG00000178860,ENSG00000178860,gene,100,GM12878
chr12,-,103835345,103835379,5.65011028433161,103835362,2.82505514216581,None,tss,ENSG00000179088,ENSG00000179088,gene,100,GM12878
chr12,+,83080669,83080693,0.999477232354759,83080681,0.49973861617738,None,tss,ENSG00000179104,ENSG00000179104,gene,100,GM12878
chr7,+,150211939,150211968,0.795670646885337,150211953.5,0.397835323442668,None,tss,ENSG00000179144,ENSG00000179144,gene,100,GM12878
chr11,+,107799118,107799197,8.59365824119639,107799157.5,4.29682912059819,None,tss,ENSG00000179331,ENSG00000179331,gene,100,GM12878
chr6,-,32632683,32632724,1.69667652358964,32632703.5,0.848338261794822,None,tss,ENSG00000179344,ENSG00000179344,gene,100,GM12878
chr3,-,128206762,128206781,179.826529365918,128206771.5,89.913264682959,None,tss,ENSG00000179348,ENSG00000179348,gene,100,K562
chr8,-,22550982,22550999,17.5132633397035,22550990.5,8.75663166985175,None,tss,ENSG00000179388,ENSG00000179388,gene,100,GM12878
chr15,+,23810812,23810828,11.8382019886096,23810820,5.91910099430482,None,tss,ENSG00000179455,ENSG00000179455,gene,100,K562
chr16,+,10971037,10971076,73.3643269574282,10971056.5,36.6821634787141,None,tss,ENSG00000179583,ENSG00000179583,gene,100,GM12878
chr7,-,126892303,126892311,0.0254711352493171,126892307,0.0127355676246585,None,tss,ENSG00000179603,ENSG00000179603,gene,100,GM12878
chr14,+,105266857,105266970,1.05766485672366,105266913.5,0.528832428361832,None,tss,ENSG00000179627,ENSG00000179627,gene,100,K562
chr19,+,54372877,54373045,107.794530204294,54372961,53.897265102147,None,tss,ENSG00000179820,ENSG00000179820,gene,100,K562
chr19,+,3585471,3585481,0.07519855353906,3585476,0.03759927676953,None,tss,ENSG00000179855,ENSG00000179855,gene,100,K562
chr19,-,56320849,56320867,0.634495131931534,56320858,0.317247565965767,None,tss,ENSG00000179873,ENSG00000179873,gene,100,GM12878
chr19,-,58220517,58220583,1.16218433101905,58220550,0.581092165509524,None,tss,ENSG00000179909,ENSG00000179909,gene,100,GM12878
chr3,+,39371213,39371253,7.25733156342363,39371233,3.62866578171182,None,tss,ENSG00000179934,ENSG00000179934,gene,100,GM12878
chr12,+,40019980,40020014,9.72934500112151,40019997,4.86467250056075,None,tss,ENSG00000180116,ENSG00000180116,gene,100,K562
chr6,+,13925170,13925234,5.65881641736546,13925202,2.82940820868273,None,tss,ENSG00000180537,ENSG00000180537,gene,100,K562
chr3,-,192635615,192635681,15.1064581965539,192635648,7.55322909827697,None,tss,ENSG00000180611,ENSG00000180611,gene,100,GM12878
chr17,+,71161140,71161174,8.76852887633046,71161157,4.38426443816523,None,tss,ENSG00000180616,ENSG00000180616,gene,100,GM12878
chr1,-,9189245,9189259,0.309846726458197,9189252,0.154923363229099,None,tss,ENSG00000180758,ENSG00000180758,gene,100,GM12878
chr17,+,4981745,4981810,2.49391625766035,4981777.5,1.24695812883017,None,tss,ENSG00000180787,ENSG00000180787,gene,100,GM12878
chr12,+,54393880,54393962,3.27136416342297,54393921,1.63568208171148,None,tss,ENSG00000180806,ENSG00000180806,gene,100,K562
chr8,+,65492915,65492932,7.30557481069147,65492923.5,3.65278740534574,None,tss,ENSG00000180828,ENSG00000180828,gene,100,GM12878
chr8,-,144815914,144815961,8.68087251476649,144815937.5,4.34043625738324,None,tss,ENSG00000180921,ENSG00000180921,gene,100,K562
chr8,+,144798487,144798561,1.29084062180542,144798524,0.64542031090271,None,tss,ENSG00000181085,ENSG00000181085,gene,100,K562
chr4,-,169401630,169401649,1.50016371248247,169401639.5,0.750081856241235,None,tss,ENSG00000181381,ENSG00000181381,gene,100,GM12878
chrX,+,134975858,134975877,27.7589305680044,134975867.5,13.8794652840022,None,tss,ENSG00000181433,ENSG00000181433,gene,100,K562
chr7,-,149470641,149470694,5.89522854542681,149470667.5,2.9476142727134,None,tss,ENSG00000181444,ENSG00000181444,gene,100,K562
chr17,+,29298033,29298090,7.23075386933944,29298061.5,3.61537693466972,None,tss,ENSG00000181481,ENSG00000181481,gene,100,GM12878
chr6,+,43968306,43968377,21.9981543781238,43968341.5,10.9990771890619,None,tss,ENSG00000181577,ENSG00000181577,gene,100,GM12878
chr11,-,2950642,2950658,60.7938554944801,2950650,30.39692774724,None,tss,ENSG00000181649,ENSG00000181649,gene,100,K562
chr1,+,27719150,27719184,4.30793745095013,27719167,2.15396872547506,None,tss,ENSG00000181773,ENSG00000181773,gene,100,K562
chr3,-,143567262,143567343,1.78643503159201,143567302.5,0.893217515796007,None,tss,ENSG00000181804,ENSG00000181804,gene,100,GM12878
chr17,+,7185030,7185076,0.533108526599633,7185053,0.266554263299817,None,tss,ENSG00000181856,ENSG00000181856,gene,100,K562
chr17,-,7166500,7166538,2.92954370333691,7166519,1.46477185166845,None,tss,ENSG00000181885,ENSG00000181885,gene,100,K562
chr19,-,46974686,46974721,5.6772129892742,46974703.5,2.8386064946371,None,tss,ENSG00000182013,ENSG00000182013,gene,100,K562
chr1,-,231175964,231176016,10.5138045859663,231175990,5.25690229298316,None,tss,ENSG00000182118,ENSG00000182118,gene,100,K562
chr1,-,151762943,151763012,8.04975096015457,151762977.5,4.02487548007728,None,tss,ENSG00000182134,ENSG00000182134,gene,100,K562
chrX,-,1613261,1613278,7.90632511086555,1613269.5,3.95316255543278,None,tss,ENSG00000182162,ENSG00000182162,gene,100,GM12878
chr3,-,49851313,49851404,21.1185107910984,49851358.5,10.5592553955492,None,tss,ENSG00000182179,ENSG00000182179,gene,100,GM12878
chr3,+,23244579,23244630,22.7340807736483,23244604.5,11.3670403868241,None,tss,ENSG00000182247,ENSG00000182247,gene,100,GM12878
chr11,+,369462,369546,7.78367041929941,369504,3.89183520964971,None,tss,ENSG00000182272,ENSG00000182272,gene,100,K562
chr17,+,80317121,80317128,1.67214922299673,80317124.5,0.836074611498364,None,tss,ENSG00000182459,ENSG00000182459,gene,100,K562
chrX,-,111923145,111923173,0.599545357178893,111923159,0.299772678589446,None,tss,ENSG00000182508,ENSG00000182508,gene,100,GM12878
chr17,-,74707037,74707114,1.55268806054825,74707075.5,0.776344030274127,None,tss,ENSG00000182534,ENSG00000182534,gene,100,K562
chr15,-,23932437,23932459,0.757301368886606,23932448,0.378650684443303,None,tss,ENSG00000182636,ENSG00000182636,gene,100,K562
chr17,-,79792918,79792932,1.28326051734084,79792925,0.641630258670422,None,tss,ENSG00000182676,ENSG00000182676,gene,100,K562
chr11,+,76494340,76494391,6.83562234959107,76494365.5,3.41781117479553,None,tss,ENSG00000182704,ENSG00000182704,gene,100,K562
chr14,+,72399930,72399952,1.37549293320234,72399941,0.68774646660117,None,tss,ENSG00000182732,ENSG00000182732,gene,100,GM12878
chr1,-,207206020,207206050,1.38303292892302,207206035,0.69151646446151,None,tss,ENSG00000182795,ENSG00000182795,gene,100,K562
chr1,+,32716857,32716889,18.0568200374604,32716873,9.02841001873022,None,tss,ENSG00000182866,ENSG00000182866,gene,100,GM12878
chr21,+,46825032,46825091,7.2093508463178,46825061.5,3.6046754231589,None,tss,ENSG00000182871,ENSG00000182871,gene,100,K562
chr13,+,24844869,24844930,6.11427790252131,24844899.5,3.05713895126066,None,tss,ENSG00000182957,ENSG00000182957,gene,100,GM12878
chr19,+,7741941,7741953,0.167821586975843,7741947,0.0839107934879217,None,tss,ENSG00000183019,ENSG00000183019,gene,100,K562
chr2,-,40679461,40679475,0.108337516554505,40679468,0.0541687582772527,None,tss,ENSG00000183023,ENSG00000183023,gene,100,GM12878
chr14,-,37641855,37641867,5.47033398751229,37641861,2.73516699375615,None,tss,ENSG00000183032,ENSG00000183032,gene,100,K562
chr16,+,8768462,8768484,3.13026961401766,8768473,1.56513480700883,None,tss,ENSG00000183044,ENSG00000183044,gene,100,GM12878
chr10,+,12391532,12391584,6.19942753312789,12391558,3.09971376656395,None,tss,ENSG00000183049,ENSG00000183049,gene,100,GM12878
chr13,-,114567034,114567074,5.78248603480455,114567054,2.89124301740227,None,tss,ENSG00000183087,ENSG00000183087,gene,100,K562
chr8,-,3040586,3040628,11.859834923498,3040607,5.929917461749,None,tss,ENSG00000183117,ENSG00000183117,gene,100,K562
chr11,-,60623416,60623434,3.2158543607502,60623425,1.6079271803751,None,tss,ENSG00000183134,ENSG00000183134,gene,100,K562
chr12,-,12849073,12849138,6.18992551641402,12849105.5,3.09496275820701,None,tss,ENSG00000183150,ENSG00000183150,gene,100,GM12878
chr10,-,69455873,69455960,12.3564490165895,69455916.5,6.17822450829473,None,tss,ENSG00000183230,ENSG00000183230,gene,100,GM12878
chr1,+,89829425,89829479,0.129653051812313,89829452,0.0648265259061565,None,tss,ENSG00000183347,ENSG00000183347,gene,100,GM12878
chr1,-,38471156,38471194,195.422856927437,38471175,97.7114284637187,None,tss,ENSG00000183386,ENSG00000183386,gene,100,K562
chr4,-,165898768,165898818,4.40611450110303,165898793,2.20305725055151,None,tss,ENSG00000183439,ENSG00000183439,gene,100,GM12878
chr16,-,10276731,10276772,4.52435568203647,10276751.5,2.26217784101824,None,tss,ENSG00000183454,ENSG00000183454,gene,100,GM12878
chr14,-,105531759,105531781,22.9070404146949,105531770,11.4535202073475,None,tss,ENSG00000183484,ENSG00000183484,gene,100,GM12878
chr21,+,42733946,42733963,9.38452925760583,42733954.5,4.69226462880291,None,tss,ENSG00000183486,ENSG00000183486,gene,100,GM12878
chr22,+,42949955,42949972,17.3574131192195,42949963.5,8.67870655960973,None,tss,ENSG00000183569,ENSG00000183569,gene,100,K562
chrX,-,44202857,44202928,0.8230862733117,44202892.5,0.41154313665585,None,tss,ENSG00000183690,ENSG00000183690,gene,100,K562
chr13,-,40177261,40177339,7.92373667989738,40177300,3.96186833994869,None,tss,ENSG00000183722,ENSG00000183722,gene,100,GM12878
chr16,-,66730583,66730689,5.0403448748471,66730636,2.52017243742355,None,tss,ENSG00000183723,ENSG00000183723,gene,100,K562
chr3,-,138665969,138665993,6.18520629213888,138665981,3.09260314606944,None,tss,ENSG00000183770,ENSG00000183770,gene,100,K562
